year,name_th,district,sex,count,percent,name_en,is_first
2016-01-01,สุพรรณบุรี,จังหวัดสุพรรณบุรี,male,65294,16.09,Suphan Buri,True
2016-01-01,นครปฐม,จังหวัดนครปฐม,male,57402,13.46,Nakhon Pathom,True
2016-01-01,สมุทรสาคร,จังหวัดสมุทรสาคร,male,31648,12.57,Samut Sakhon,True
2016-01-01,สมุทรสงคราม,จังหวัดสมุทรสงคราม,male,16174,17.62,Samut Songkhram,True
2016-01-01,เพชรบุรี,จังหวัดเพชรบุรี,male,34067,14.95,Phetchaburi,True
2016-01-01,ประจวบคีรีขันธ์,จังหวัดประจวบคีรีขันธ์,male,34245,13.34,Prachuap Khiri Khan,True
2016-01-01,นครศรีธรรมราช,จังหวัดนครศรีธรรมราช,male,103979,13.7,Nakhon Si Thammarat,True
2016-01-01,กระบี่,จังหวัดกระบี่,male,22449,9.8,Krabi,True
2016-01-01,พังงา,จังหวัดพังงา,male,18250,14.08,Phangnga,True
2016-01-01,ภูเก็ต,จังหวัดภูเก็ต,male,17108,9.53,Phuket,True
2016-01-01,สุราษฎร์ธานี,จังหวัดสุราษฎร์ธานี,male,61043,11.96,Surat Thani,True
2016-01-01,ระนอง,จังหวัดระนอง,male,11105,12.58,Ranong,True
2016-01-01,ชุมพร,จังหวัดชุมพร,male,34746,14.07,Chumphon,True
2016-01-01,สงขลา,จังหวัดสงขลา,male,85151,12.59,Songkhla (Songkhla Lake),True
2016-01-01,สตูล,จังหวัดสตูล,male,16491,10.53,Satun,True
2016-01-01,ตรัง,จังหวัดตรัง,male,38272,12.31,Trang,True
2016-01-01,พัทลุง,จังหวัดพัทลุง,male,37360,14.74,Phatthalung,True
2016-01-01,ปัตตานี,จังหวัดปัตตานี,male,34625,10.12,Pattani,True
2016-01-01,ยะลา,จังหวัดยะลา,male,26250,10.25,Yala,True
2016-01-01,นราธิวาส,จังหวัดนราธิวาส,male,37190,9.69,Narathiwat,True
2017-01-01,กรุงเทพมหานคร,กรุงเทพมหานคร,male,407759,15.83,Bangkok Metropolis,True
2017-01-01,สมุทรปราการ,จังหวัดสมุทรปราการ,male,77273,12.62,Samut Prakan,True
2017-01-01,นนทบุรี,จังหวัดนนทบุรี,male,89094,15.81,Nonthaburi,True
2017-01-01,ปทุมธานี,จังหวัดปทุมธานี,male,62734,11.94,Pathum Thani,True
2017-01-01,พระนครศรีอยุธยา,จังหวัดพระนครศรีอยุธยา,male,58073,15,Phra Nakhon Si Ayutthaya,True
2017-01-01,อ่างทอง,จังหวัดอ่างทอง,male,23386,17.56,Ang Thong,True
2017-01-01,ลพบุรี,จังหวัดลพบุรี,male,57577,15.62,Lop Buri,True
2017-01-01,สิงห์บุรี,จังหวัดสิงห์บุรี,male,18756,18.98,Sing Buri,True
2017-01-01,ชัยนาท,จังหวัดชัยนาท,male,29190,18.61,Chai Nat,True
2017-01-01,สระบุรี,จังหวัดสระบุรี,male,42149,13.65,Saraburi,True
2017-01-01,ชลบุรี,จังหวัดชลบุรี,male,78942,11.05,Chon Buri,True
2017-01-01,ระยอง,จังหวัดระยอง,male,37549,10.98,Rayong,True
2017-01-01,จันทบุรี,จังหวัดจันทบุรี,male,39399,15.27,Chanthaburi,True
2017-01-01,ตราด,จังหวัดตราด,male,16709,15.53,Trat,True
2017-01-01,ฉะเชิงเทรา,จังหวัดฉะเชิงเทรา,male,48982,14.27,Chachoengsao,True
2017-01-01,ปราจีนบุรี,จังหวัดปราจีนบุรี,male,32369,13.65,Prachin Buri,True
2017-01-01,นครนายก,จังหวัดนครนายก,male,20186,15.94,Nakhon Nayok,True
2017-01-01,สระแก้ว,จังหวัดสระแก้ว,male,34492,12.53,Sa Kaeo,True
2017-01-01,นครราชสีมา,จังหวัดนครราชสีมา,male,186675,14.52,Nakhon Ratchasima,True
2017-01-01,บุรีรัมย์,จังหวัดบุรีรัมย์,male,105343,13.47,Buri Ram,True
2017-01-01,สุรินทร์,จังหวัดสุรินทร์,male,93342,13.64,Surin,True
2017-01-01,ศรีสะเกษ,จังหวัดศรีสะเกษ,male,96807,13.35,Si Sa Ket,True
2017-01-01,อุบลราชธานี,จังหวัดอุบลราชธานี,male,116606,12.66,Ubon Ratchathani,True
2017-01-01,ยโสธร,จังหวัดยโสธร,male,38546,14.36,Yasothon,True
2017-01-01,ชัยภูมิ,จังหวัดชัยภูมิ,male,86034,15.42,Chaiyaphum,True
2017-01-01,อำนาจเจริญ,จังหวัดอำนาจเจริญ,male,25143,13.46,Amnat Charoen,True
2017-01-01,บึงกาฬ,จังหวัดบึงกาฬ,male,24933,11.82,buogkan,True
2017-01-01,หนองบัวลำภู,จังหวัดหนองบัวลำภู,male,31959,12.62,Nong Bua Lam Phu,True
2017-01-01,ขอนแก่น,จังหวัดขอนแก่น,male,130642,14.81,Khon Kaen,True
2017-01-01,อุดรธานี,จังหวัดอุดรธานี,male,96147,12.46,Udon Thani,True
2017-01-01,เลย,จังหวัดเลย,male,49298,15.5,Loei,True
2017-01-01,หนองคาย,จังหวัดหนองคาย,male,33484,13.17,Nong Khai,True
2017-01-01,มหาสารคาม,จังหวัดมหาสารคาม,male,68127,14.55,Maha Sarakham,True
2017-01-01,ร้อยเอ็ด,จังหวัดร้อยเอ็ด,male,92908,14.39,Roi Et,True
2017-01-01,กาฬสินธุ์,จังหวัดกาฬสินธุ์,male,65089,13.4,Kalasin,True
2017-01-01,สกลนคร,จังหวัดสกลนคร,male,67329,11.86,Sakon Nakhon,True
2017-01-01,นครพนม,จังหวัดนครพนม,male,43172,12.15,Nakhon Phanom,True
2017-01-01,มุกดาหาร,จังหวัดมุกดาหาร,male,21464,12.43,Mukdahan,True
2017-01-01,เชียงใหม่,จังหวัดเชียงใหม่,male,136277,17.64,Chiang Mai,True
2017-01-01,ลำพูน,จังหวัดลำพูน,male,38519,19.91,Lamphun,True
2017-01-01,ลำปาง,จังหวัดลำปาง,male,72009,19.97,Lampang,True
2017-01-01,อุตรดิตถ์,จังหวัดอุตรดิตถ์,male,39714,17.9,Uttaradit,True
2017-01-01,แพร่,จังหวัดแพร่,male,41068,19.1,Phrae,True
2017-01-01,น่าน,จังหวัดน่าน,male,40619,16.96,Nan,True
2017-01-01,พะเยา,จังหวัดพะเยา,male,41971,18.24,Phayao,True
2017-01-01,เชียงราย,จังหวัดเชียงราย,male,95470,16.79,Chiang Rai,True
2017-01-01,แม่ฮ่องสอน,จังหวัดแม่ฮ่องสอน,male,14986,12.62,Mae Hong Son,True
2017-01-01,นครสวรรค์,จังหวัดนครสวรรค์,male,85344,16.78,Nakhon Sawan,True
2017-01-01,อุทัยธานี,จังหวัดอุทัยธานี,male,26833,16.77,Uthai Thani,True
2017-01-01,กำแพงเพชร,จังหวัดกำแพงเพชร,male,52844,14.91,Kamphaeng Phet,True
2017-01-01,ตาก,จังหวัดตาก,male,32489,12.19,Tak,True
2017-01-01,สุโขทัย,จังหวัดสุโขทัย,male,47412,16.46,Sukhothai,True
2017-01-01,พิษณุโลก,จังหวัดพิษณุโลก,male,64964,15.58,Phitsanulok,True
2017-01-01,พิจิตร,จังหวัดพิจิตร,male,44504,16.96,Phichit,True
2017-01-01,เพชรบูรณ์,จังหวัดเพชรบูรณ์,male,73268,15.1,Phetchabun,True
2017-01-01,ราชบุรี,จังหวัดราชบุรี,male,63147,15.49,Ratchaburi,True
2017-01-01,กาญจนบุรี,จังหวัดกาญจนบุรี,male,53639,13.43,Kanchanaburi,True
2017-01-01,สุพรรณบุรี,จังหวัดสุพรรณบุรี,male,67628,16.63,Suphan Buri,True
2017-01-01,นครปฐม,จังหวัดนครปฐม,male,60173,14.03,Nakhon Pathom,True
2017-01-01,สมุทรสาคร,จังหวัดสมุทรสาคร,male,33429,13.11,Samut Sakhon,True
2017-01-01,สมุทรสงคราม,จังหวัดสมุทรสงคราม,male,16613,18.13,Samut Songkhram,True
2017-01-01,เพชรบุรี,จังหวัดเพชรบุรี,male,35463,15.51,Phetchaburi,True
2017-01-01,ประจวบคีรีขันธ์,จังหวัดประจวบคีรีขันธ์,male,35830,13.87,Prachuap Khiri Khan,True
2017-01-01,นครศรีธรรมราช,จังหวัดนครศรีธรรมราช,male,107268,14.12,Nakhon Si Thammarat,True
2017-01-01,กระบี่,จังหวัดกระบี่,male,23466,10.17,Krabi,True
2017-01-01,พังงา,จังหวัดพังงา,male,18937,14.53,Phangnga,True
2017-01-01,ภูเก็ต,จังหวัดภูเก็ต,male,17941,9.83,Phuket,True
2017-01-01,สุราษฎร์ธานี,จังหวัดสุราษฎร์ธานี,male,63548,12.39,Surat Thani,True
2017-01-01,ระนอง,จังหวัดระนอง,male,11659,13.16,Ranong,True
2017-01-01,ชุมพร,จังหวัดชุมพร,male,36064,14.57,Chumphon,True
2017-01-01,สงขลา,จังหวัดสงขลา,male,88082,12.97,Songkhla (Songkhla Lake),True
2017-01-01,สตูล,จังหวัดสตูล,male,17085,10.85,Satun,True
2017-01-01,ตรัง,จังหวัดตรัง,male,39834,12.8,Trang,True
2017-01-01,พัทลุง,จังหวัดพัทลุง,male,38539,15.18,Phatthalung,True
2017-01-01,ปัตตานี,จังหวัดปัตตานี,male,35070,10.13,Pattani,True
2017-01-01,ยะลา,จังหวัดยะลา,male,26813,10.36,Yala,True
2017-01-01,นราธิวาส,จังหวัดนราธิวาส,male,37835,9.78,Narathiwat,True
2018-01-01,กรุงเทพมหานคร,กรุงเทพมหานคร,male,424908,16.54,Bangkok Metropolis,True
2018-01-01,สมุทรปราการ,จังหวัดสมุทรปราการ,male,81268,13.13,Samut Prakan,True
2018-01-01,นนทบุรี,จังหวัดนนทบุรี,male,94005,16.48,Nonthaburi,True
2018-01-01,ปทุมธานี,จังหวัดปทุมธานี,male,66441,12.47,Pathum Thani,True
2018-01-01,พระนครศรีอยุธยา,จังหวัดพระนครศรีอยุธยา,male,60411,15.55,Phra Nakhon Si Ayutthaya,True
2018-01-01,อ่างทอง,จังหวัดอ่างทอง,male,24165,18.18,Ang Thong,True
2018-01-01,ลพบุรี,จังหวัดลพบุรี,male,59862,16.18,Lop Buri,True
2018-01-01,สิงห์บุรี,จังหวัดสิงห์บุรี,male,19303,19.63,Sing Buri,True
2018-01-01,ชัยนาท,จังหวัดชัยนาท,male,30012,19.23,Chai Nat,True
2018-01-01,สระบุรี,จังหวัดสระบุรี,male,44145,14.23,Saraburi,True
2018-01-01,ชลบุรี,จังหวัดชลบุรี,male,82931,11.42,Chon Buri,True
2018-01-01,ระยอง,จังหวัดระยอง,male,39426,11.35,Rayong,True
2018-01-01,จันทบุรี,จังหวัดจันทบุรี,male,41136,15.9,Chanthaburi,True
2018-01-01,ตราด,จังหวัดตราด,male,17392,16.16,Trat,True
2018-01-01,ฉะเชิงเทรา,จังหวัดฉะเชิงเทรา,male,50606,14.64,Chachoengsao,True
